uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
c3226ab1-b459-4143-a542-999bcfbe79c4,"Tan Hwee Hwee","nlbshtx:Personalities>>Biographies>>Authors|nlbshtx:Arts>>Literature>>English (Singapore) Literature>>Fiction|Tan, Hwee Hwee, 1974-|Women novelists, Southeast Asian--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Writers |Fiction","Tan Hwee Hwee (b. 1974, Singapore–) was the recipient of the National Arts Council’s (NAC) Young Artist Award in 2003. She is the author of Foreign Bodies (1997) and Mammon Inc. (2001), which won the Singapore Literature Prize in 2004. Her works have been published with Michael Joseph, which is part of the Penguin Group, a reputable international publisher. She has also worked as a lifestyle journalist with Singapore newspapers, The Business Times and Today.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1245_2007-10-18.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c3226ab1-b459-4143-a542-999bcfbe79c4?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c3226ab1-b459-4143-a542-999bcfbe79c4?s=SM"
3bb857f0-7a09-48f8-8fe8-5bc420e9332d,"Pulau Brani","nlbshtx:Geography>>Geographical Areas and Countries>>Singapore Offshore Islands|Islands--Singapore|Urbanization--Singapore|nlbdltx:Business, finance and industry>>Industry>>Services|Streets and Places |nlbshtx:Architecture and Landscape>>Streets and Places|Geography and Travels |Nature and Environment |nlbshtx:Nature|Singapore offshore islands","Pulau Brani, which means “isle of the brave” in Malay, is an island situated at the south of Singapore’s Central Region. It was once home to the orang laut. For a while, the island had a brick kiln, a coal depot, a tin smelting plant and a ship-repairing dock. For many years, it was also a British naval base and later a facility of the Republic of Singapore Navy.","na","National Library Board Singapore","text/html :. 12 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_221_2005-01-18.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3bb857f0-7a09-48f8-8fe8-5bc420e9332d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/3bb857f0-7a09-48f8-8fe8-5bc420e9332d?s=SM"
64151000-32ad-45bf-902a-617fccb933ef,"Cyril Wong","nlbshtx:Arts>>Literature>>English (Singapore) Literature>>Poetry|Wong, Cyril, 1977-|Poets--Biography|Award winners--Singapore--Biography|Singaporean poetry (English)|nlbdltx:Language and literature>>Poetry|Poetry","Cyril Wong Yit Mun (b. 1977, Singapore–) is an award-winning poet and writer. He clinched the National Arts Council’s (NAC) Young Artist Award in 2005 and is a two-time winner of the Singapore Literature Prize (2006; joint winner for 2016) for English poetry. Wong has written 16 collections of poems and prose to date. Often dubbed Singapore’s “first confessional poet”, Wong’s works have appeared in several homegrown and international literary anthologies and magazines.","na","National Library Board Singapore","text/html :. 22 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1014_2009-02-13.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/64151000-32ad-45bf-902a-617fccb933ef?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/64151000-32ad-45bf-902a-617fccb933ef?s=SM"
baa5413b-941d-4540-8640-d8606b539b04,"Tigers in Singapore","nlbshtx:Nature>>Animals|Tigers--Singapore|nlbdltx:Science and technology>>Zoology>>Endangered animals|Wildlife","Tigers in Singapore were sighted mostly in the forested areas of Bukit Timah, Choa Chu Kang and Pulau Ubin during the mid-18th to early 19th century. They became a menace when large areas of Singapore’s forests were cleared for roads and plantations. The intensive hunt for tigers, bolstered by the promise of financial rewards for their capture and killing, led to their diminished numbers.","National Library Board Singapore","na","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1081_2007-01-17.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/baa5413b-941d-4540-8640-d8606b539b04?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/baa5413b-941d-4540-8640-d8606b539b04?s=SM"
7fdd5af9-2143-4874-84d4-70b2c55c0f3c,"Cheong Soo Pieng","nlbshtx:Personalities>>Biographies>>Artists|Artists--Singapore--Biography|nlbdltx:Arts>>Painting|Artists","Cheong Soo Pieng (b. 1917, Xiamen, Fujian, China–d. 1 July 1983, Singapore) was one of Singapore’s pioneer modern artists, and a key proponent of the Nanyang (South Seas) style of art. He was known for his paintings of Malay women depicted with elongated limbs. Having taught for many years at the Nanyang Academy of Fine Arts, he was also an influence on many of his students.","na","National Library Board Singapore","text/html :. 18 KB.","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1254_2006-11-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/7fdd5af9-2143-4874-84d4-70b2c55c0f3c?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/7fdd5af9-2143-4874-84d4-70b2c55c0f3c?s=SM"
9054cc4d-3317-412a-a551-aa68b5787375,"4-D","nlbshtx:Recreation|nlbdltx:Law and government>>Regulatory role>>Gambling|nlbdltx:Sports, recreation and travel>>Indoor games>>Games of chance|Gambling--Singapore|Sports and Recreation","4-D is the most popular gambling pastime in Singapore, with 53 percent of Singaporeans participating in the lottery, according to a survey by the Ministry of Community Development, Youth and Sports. In the survey conducted between December 2004 and February 2005, Singapore residents aged 18 and above were asked about their participation in gambling activities over the last 12 months. Among those who gambled, 64 percent started with 4-D, and 78 percent began regular gambling with it. 4-D was also found to be the most popular gambling activity among probable pathological gamblers.","National Library Board Singapore","na","text/html :. 18 KB, 5 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1115_2008-11-24.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9054cc4d-3317-412a-a551-aa68b5787375?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9054cc4d-3317-412a-a551-aa68b5787375?s=SM"
abcaa149-b72d-4b4e-bc30-7cc5335261ec,"Gaston Dutronquoy","nlbshtx:Personalities>>Biographies>>Pioneers|Pioneers--Singapore--Biography|Singapore--History--1819-1867|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|Pioneers","Gaston Dutronquoy was a prominent hotelier and entrepreneur in Singapore during the 1840s and early 1850s. He was also the island's first recorded resident photographer. A native of Jersey in the Channel Islands, off the coast of France, he first arrived in Singapore in March 1839, advertising himself as a painter of miniatures and portraits.","na","National Library Board Singapore","text/html :. 16 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1263_2007-07-06.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/abcaa149-b72d-4b4e-bc30-7cc5335261ec?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/abcaa149-b72d-4b4e-bc30-7cc5335261ec?s=SM"
9d4b7199-fa91-417d-832d-b4160c7c9d59,"Rediffusion","nlbshtx:Organisations>>Companies|Radio stations--Singapore|Radio broadcasting--Singapore|nlbdltx:Arts>>Radio|Business enterprises","Rediffusion was Singapore's first cable-transmitted, commercial radio station. It started broadcasting in Singapore in 1949. In the 1960s and ’70s, the station's Chinese dialect programmes enjoyed a strong following, and many coffee shops and households were fitted with Rediffusion sets.","na","National Library Board Singapore","text/html :. 19 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1198_2008-10-24.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9d4b7199-fa91-417d-832d-b4160c7c9d59?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/9d4b7199-fa91-417d-832d-b4160c7c9d59?s=SM"
89589753-e7d4-45c4-8a36-22c004b8f9a1,"Tan Jiak Kim","nlbshtx:Personalities>>Biographies>>Pioneers|Tan, Jiak Kim, 1859-1917|Merchants--Singapore--Biography|Political activists--Singapore--Biography|nlbdltx:People and communities>>Social groups and communities|nlbdltx:Business, finance and industry>>Finance>>Banking|Pioneers","Tan Jiak Kim (陈若锦) (b. 29 April 1859, Singapore–d. 22 October 1917, Singapore) was a prominent Straits-born Chinese (Peranakan) merchant and political activist in the early 19th century. He was an outstanding community leader who contributed significantly to the Straits Settlements community and donated generously to the less fortunate. Tan co-founded the Straits Chinese British Association (SCBA) to facilitate the interests of the Straits-born Chinese and to unite the elite in a pledge of undivided loyalty to the British. He was also a successful businessman in the banking and insurance industries.","na","National Library Board Singapore","text/html :. 28 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1136_2009-06-29.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/89589753-e7d4-45c4-8a36-22c004b8f9a1?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/89589753-e7d4-45c4-8a36-22c004b8f9a1?s=SM"
a7947103-defe-4d80-959a-6983be412694,"M. Saffri A. Manaf","nlbshtx:Personalities>>Biographies>>Artists|nlbshtx:Personalities>>Biographies>>Authors|nlbshtx:Arts>>Literature>>Malay Literature|nlbshtx:Arts>>Performing Arts|Dramatists, Malay--Singapore|Comedians--Singapore|Bangsawan--Singapore|nlbdltx:Arts>>Theatre>>Acting|nlbdltx:Language and literature>>Literatures>>Austronesian and Oceanian literatures>>Malay literature|Artists |Writers |Literature |Performing arts","Mohammed Saffri Bin Abdul Manaf (b. 3 November 1952, Singapore–) is a scriptwriter, actor, director and comedian. Much of his work has been aired on the local Malay television and radio. A bangsawan (Malay opera) enthusiast, M. Saffri has also written, acted in and directed many bangsawan productions.","na","National Library Board Singapore","text/html :. 15 KB.","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1127_2006-04-05.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a7947103-defe-4d80-959a-6983be412694?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a7947103-defe-4d80-959a-6983be412694?s=SM"
e2cbd83f-56bf-4277-8401-37692c75aad0,"Chia Keng Prison","nlbshtx:Architecture and Landscape>>Building Types>>Civic and Administrative Buildings|nlbshtx:Politics and Government>>Law|Prisons--Singapore|nlbdltx:Law and government|Public buildings |Law","Chia Keng Prison was a medium-security prison located on Yio Chu Kang Road. It housed prisoners who were serving their second stage of detention under the Criminal Law (Temporary Provisions) Act.","na","National Library Board Singapore","text/html :. 7 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1144_2009-01-19.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e2cbd83f-56bf-4277-8401-37692c75aad0?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e2cbd83f-56bf-4277-8401-37692c75aad0?s=SM"
ad42c473-1e98-4a33-ba27-59681aac2b1d,"Tun Sri Lanang","nlbshtx:Personalities>>Biographies>>Authors|Authors, Malay--16th century|Malaya--History|nlbdltx:History>>Asia>>Southeast Asia>>Malaysia|nlbdltx:Language and literature>>Rhetoric>>Authorship|Writers","Tun Sri (or Seri) Lanang is largely credited as the author of the Sulalat al-Salatin (Genealogy of Kings), popularly known as the Sejarah Melayu (Malay Annals). He was a bendahara (prime minister) to the sultan of Johor at a time when the Johor sultanate was under attack by the Portuguese and the Acehnese. Tun Sri Lanang’s real name was Tun Muhammad. His official title, bestowed by the sultan, was Bendahara Paduka Raja (Bendahara Paduka Raja III, Bendahara XIV, Johor).","na","National Library Board Singapore","text/html :. 16 KB.","eng","na","admin","2006-08-29","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1086_2006-08-03.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ad42c473-1e98-4a33-ba27-59681aac2b1d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ad42c473-1e98-4a33-ba27-59681aac2b1d?s=SM"
2050a72a-e95a-4b85-bcc2-60df308426ef,"Franklin Charles Gimson","nlbshtx:Personalities>>Biographies>>Colonial Administrators|Colonial administrators--Singapore|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|Personalities |Politics and Government |nlbshtx:Politics and Government|Education |nlbshtx:Politics and Government>>Education|Colonial administrators","Franklin Charles Gimson (Sir) (b. 10 September 1890, Barrow-on-Soar, Leicestershire, England–d. 13 February 1975, Yorkshire, England) was Singapore's first postwar governor and commander-in-chief from 1946 to 1952. He was often associated with the rehabilitation of postwar Singapore and the reconstitution of Singapore’s legislative bodies including that of the Legislative Council, which represents a bold start in Singapore's journey towards self-government. Gimson also introduced the Income Tax Ordinance in 1947, a task that previous administrators had been unable to do, and was a response to the wide-ranging welfare improvements planned for Singapore’s postwar rehabilitation.","na","National Library Board Singapore","text/html :. 21 KB.","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1217_2006-10-31.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2050a72a-e95a-4b85-bcc2-60df308426ef?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2050a72a-e95a-4b85-bcc2-60df308426ef?s=SM"
64b992e6-bc61-4950-95c3-5faaf841c3f6,"Chinese New Year customs in Singapore","nlbshtx:Ethnic Communities>>Festivals and Celebrations|Chinese New Year--Singapore|ethnic festivals--Singapore|Singapore--Social life and customs|nlbdltx:People and communities>>Customs>>Festivities|Ethnic festivals","Chinese New Year is celebrated by most Chinese in Singapore. The first day of the lunar new year usually falls between the winter solstice (dongzhi) and spring’s beginning (lichun). This typically falls between 21 January and 20 February each year.","na","National Library Board Singapore","text/html :. 21 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_948__2009-01-02.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/64b992e6-bc61-4950-95c3-5faaf841c3f6?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/64b992e6-bc61-4950-95c3-5faaf841c3f6?s=SM"
1dc1cdc8-1f9f-4a52-8237-71a768739ef7,"Queenstown","nlbshtx:Architecture and Landscape>>Streets and Places|Suburbs--Singapore|Street names--Singapore|Urbanization--Singapore|nlbdltx:Arts>>Architecture>>Public and commercial buildings|nlbdltx:Law and government>>National development>>Urban development|Streets and Places","Queenstown is a planning area and a satellite town located in the Central Region of Singapore. It is one of the earliest housing estates to be built by the Singapore Improvement Trust (SIT) and subsequently the Housing and Development Board (HDB). It also has the distinction of being the first satellite town in Singapore.","na","National Library Board Singapore","text/html :. 9 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_404_2005-01-18.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1dc1cdc8-1f9f-4a52-8237-71a768739ef7?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1dc1cdc8-1f9f-4a52-8237-71a768739ef7?s=SM"
847049dd-f02e-40e2-8ee1-1dd03be92504,"Bird’s-nest fern","nlbshtx:Nature>>Plants|Asplenium--Singapore|nlbdltx:Science and technology>>Agriculture>>Horticulture>>Flowers and ornamental plants|Plants","The bird’s-nest fern (Asplenium nidus) is a large, leafy fern commonly found on wayside trees in Singapore, particularly the rain tree. The fern, which grows at the base of large branches, has a unique ability to trap water and develop its own store of humus.","na","National Library Board Singapore","text/html :. 15 KB, 2 p..","eng","na","admin","2006-01-19","http://eresources.nlb.gov.sg/infopedia/articles/SIP_389_2005-01-28.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/847049dd-f02e-40e2-8ee1-1dd03be92504?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/847049dd-f02e-40e2-8ee1-1dd03be92504?s=SM"
